Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
36,Bleeding Risk,0.86,0.83,88.3,76,81.7,0.27,0.11,0.65,0.86021486,0.002023104,0.713715925,0.614017854,0.805096143,0.789198592,69.69503276,76.7152212,-7.020188445,-10.07272422,0.003397894
8,Bleeding Risk,0.82,0.8,89.9,82.4,86,0.88,0.02,0.85,0.85828394,0.004447928,0.663579342,0.672826567,0.831853818,0.759521949,72.91405087,79.88281629,-6.968765414,-9.55750686,0.002886591
36,Bleeding Risk,0.82,0.67,91.9,83.5,87.5,0.38,0.26,0.7,0.88199782,0.002280969,0.704822014,0.615192351,0.771922733,0.797455316,71.02216688,76.46216094,-5.439994058,-7.659572069,0.003471266
3,Bleeding Risk,0.89,0.7,87.5,85.1,86.3,0.37,0.58,0.78,0.860137587,0.001669343,0.733641431,0.665140361,0.761746468,0.706519245,71.41193421,78.56098322,-7.149049013,-10.01100039,0.003179596
35,Ischemic Event,0.82,0.73,81,82.6,81.8,0.5,0.43,0.74,0.914084967,0.001333425,0.738374885,0.688201576,0.784448733,0.795824237,66.762654,70.28399127,-3.52133727,-5.274411754,0.002626727
6,Bleeding Risk,0.83,0.72,92.1,81,86.2,0.25,0.16,0.76,0.907984024,0.003162945,0.679824767,0.656262166,0.838836753,0.707359448,70.21041849,74.94127905,-4.730860562,-6.738117595,0.002160522
31,Bleeding Risk,0.78,0.76,86.2,77.2,81.5,0.18,0.23,0.89,0.874301951,0.004193148,0.691241251,0.676526755,0.765847952,0.751021738,69.95775723,75.34445643,-5.386699203,-7.699931239,0.003855494
37,Bleeding Risk,0.79,0.84,86.3,73.6,79.4,0.79,0.69,0.91,0.930936709,0.004720589,0.731980622,0.665001043,0.810894577,0.704502897,74.86797456,82.20377847,-7.335803905,-9.79832024,0.004857034
32,Bleeding Risk,0.81,0.68,83.7,75.9,79.6,0.85,0.68,0.85,0.936838349,0.00184766,0.667240652,0.624699741,0.791130326,0.728763153,74.87545684,78.97166917,-4.096212328,-5.470700949,0.001931706
17,Bleeding Risk,0.8,0.79,90.5,78.1,83.8,0.62,0.63,0.82,0.941495162,0.001713275,0.670248245,0.642237376,0.825556887,0.763229232,70.17670958,73.64668037,-3.469970791,-4.944618822,0.003271925
36,Ischemic Event,0.83,0.68,82,77.1,79.5,0.03,0.38,0.82,0.928724075,0.004798432,0.728883356,0.657090868,0.774743828,0.717586197,73.43864289,78.85756504,-5.418922143,-7.378842976,0.001042871
31,Bleeding Risk,0.87,0.68,90,74.6,81.6,0.87,0.6,0.94,0.88853657,0.002033018,0.665437717,0.632149937,0.770078801,0.713320416,65.25503724,69.8258226,-4.570785364,-7.0044943,0.001707358
4,Bleeding Risk,0.86,0.68,83.2,84.5,83.8,0.95,0.32,0.9,0.919299377,0.004074388,0.68617719,0.614188126,0.766687502,0.757466547,69.07021551,75.38719786,-6.316982351,-9.145740034,0.004473747
19,Ischemic Event,0.79,0.7,82.8,74.6,78.5,0.19,0.2,0.87,0.8507669,0.002160392,0.694727788,0.678951517,0.837687038,0.787274833,68.70494803,72.97266563,-4.267717595,-6.211659738,0.001656584
0,Ischemic Event,0.83,0.77,83.2,85.1,84.1,0.82,0.52,0.94,0.872847708,0.00216403,0.694155119,0.681158117,0.799815444,0.719296539,73.5712275,78.54116264,-4.969935141,-6.755270111,0.002859735
15,Bleeding Risk,0.9,0.85,84.2,85.6,84.9,0.53,0.69,0.71,0.904722811,0.003458136,0.737331255,0.682229948,0.817382514,0.720751842,68.02757498,74.60958921,-6.58201423,-9.675509132,0.002725047
33,Ischemic Event,0.79,0.71,85.9,77.4,81.4,0.5,0.95,0.82,0.949478604,0.004519168,0.673276118,0.666992121,0.758870417,0.748154805,74.45365577,82.03693225,-7.583276488,-10.18523054,0.002670337
3,Ischemic Event,0.88,0.65,87.7,79.7,83.5,0.83,0.74,0.93,0.926836158,0.004367781,0.741490418,0.625761778,0.825829948,0.726700386,65.35727356,68.48760798,-3.13033442,-4.789573141,0.002134955
20,Bleeding Risk,0.79,0.68,91.6,71.2,80.1,0.64,0.3,0.8,0.925419793,0.001657542,0.726568346,0.673590284,0.798799223,0.764201922,69.48703164,75.79032963,-6.303297988,-9.071186146,0.004291768
11,Bleeding Risk,0.87,0.71,80.8,79.9,80.3,0.67,0.79,0.91,0.89542049,0.002346338,0.675578567,0.667516256,0.776425467,0.758942844,68.75249369,75.45959109,-6.707097396,-9.755424183,0.003435405
36,Ischemic Event,0.86,0.84,81.7,72.6,76.9,0.77,0.84,0.84,0.920463778,0.001883443,0.652809429,0.603048466,0.759995932,0.768224039,74.99304934,79.8985536,-4.905504266,-6.54127857,0.002787727
0,Bleeding Risk,0.82,0.69,83.7,85.6,84.6,0.68,0.31,0.94,0.858554871,0.004707329,0.711206611,0.669741556,0.813296421,0.773650565,71.58025576,75.92841538,-4.348159621,-6.074523728,0.001358747
12,Bleeding Risk,0.9,0.73,79.2,72.8,75.9,0.84,0.49,0.78,0.859615472,0.001247216,0.748005479,0.625870298,0.840202322,0.732940264,72.34983179,77.29229887,-4.942467077,-6.831345637,0.00393501
4,Ischemic Event,0.83,0.85,90.7,77.4,83.5,0.09,0.81,0.86,0.900481895,0.004803608,0.659046222,0.635801796,0.815954042,0.74920287,73.27733005,78.70216123,-5.424831181,-7.403150711,0.004108408
13,Bleeding Risk,0.88,0.73,89.4,74.7,81.4,0.15,0.05,0.93,0.913589861,0.001521805,0.712050322,0.681272192,0.822598562,0.788603687,71.18580693,76.17945596,-4.993649036,-7.014950384,0.00386888
13,Ischemic Event,0.89,0.74,88.7,79.1,83.6,0.57,0.35,0.9,0.899235003,0.002960235,0.710695923,0.621663926,0.832431912,0.72525306,69.20694413,76.7371907,-7.530246569,-10.88076733,0.001342524
4,Ischemic Event,0.91,0.69,92,81.6,86.5,0.21,0.37,0.71,0.905599117,0.001814559,0.652614475,0.69042361,0.810379286,0.784287656,74.23700101,78.78254751,-4.545546501,-6.12302011,0.004319262
9,Bleeding Risk,0.79,0.81,83.3,84.5,83.9,0.06,0.75,0.8,0.885275779,0.004731624,0.667129452,0.652628991,0.846421361,0.707267527,69.62060427,75.86737288,-6.246768609,-8.972586025,0.004736056
8,Bleeding Risk,0.8,0.7,80.9,84.6,82.7,0.55,0.07,0.87,0.88729887,0.003847147,0.725221812,0.600247002,0.798751269,0.771031078,65.74798871,72.89032284,-7.142334124,-10.86319789,0.002018172
32,Bleeding Risk,0.84,0.78,84.1,83.1,83.6,0.2,0.98,0.7,0.869078393,0.003025905,0.719633158,0.63792219,0.773221403,0.707611927,65.57938102,72.86269045,-7.283309431,-11.10609664,0.00410479
14,Bleeding Risk,0.89,0.83,82.7,76.3,79.4,0.44,0.71,0.91,0.881417316,0.001338631,0.749280176,0.674245415,0.844534147,0.707914703,67.04468595,71.1642645,-4.119578549,-6.14452658,0.004367185
5,Ischemic Event,0.91,0.77,81.4,75.7,78.4,0.84,0.76,0.92,0.892145096,0.00239021,0.688811684,0.696188782,0.844542691,0.779451439,65.28728035,72.34425731,-7.056976967,-10.80911462,0.002473231
9,Bleeding Risk,0.84,0.65,79.8,75.3,77.5,0.39,0.83,0.68,0.911036405,0.003252459,0.699994225,0.679736022,0.75771746,0.780642444,65.6017449,69.35800441,-3.756259511,-5.72585305,0.004697886
18,Bleeding Risk,0.84,0.74,80.5,84.4,82.4,0.87,0.02,0.94,0.927816857,0.004217853,0.733578541,0.677199297,0.76291299,0.793091408,73.86127639,79.86513848,-6.003862088,-8.128565307,0.004948185
7,Ischemic Event,0.86,0.76,81.9,83.5,82.7,0.26,0.35,0.75,0.860848296,0.001685821,0.679714417,0.68409264,0.815285184,0.743735213,69.22412217,74.05932785,-4.835205685,-6.984856628,0.004328486
2,Ischemic Event,0.78,0.78,82.6,78.6,80.6,0.94,0.49,0.84,0.85617906,0.002674408,0.700827113,0.637520864,0.75389514,0.722195138,68.77368642,73.48916047,-4.715474046,-6.856509068,0.004670513
31,Bleeding Risk,0.84,0.67,92.2,84.9,88.4,0.01,0.81,0.71,0.946118803,0.004603927,0.696417082,0.644070459,0.800675953,0.731371409,71.28566505,74.73626766,-3.450602614,-4.840528052,0.001778832
20,Ischemic Event,0.87,0.73,88.4,77.2,82.4,0.32,0.71,0.79,0.945700498,0.001017295,0.725641602,0.612735495,0.767575229,0.743989626,70.75192747,76.89052829,-6.138600819,-8.676231218,0.001626716
36,Bleeding Risk,0.89,0.7,85.6,74.4,79.6,0.94,0.75,0.83,0.917787168,0.001076636,0.693728753,0.610869657,0.783814787,0.760705587,65.75492801,69.3973156,-3.642387588,-5.539337808,0.003880338
8,Bleeding Risk,0.85,0.76,85.2,73.3,78.8,0.54,0.58,0.67,0.929437467,0.001453133,0.72440593,0.62520395,0.824308004,0.756669968,73.85017734,80.11497245,-6.264795107,-8.483114506,0.002770691
30,Ischemic Event,0.92,0.71,79.5,76.6,78,0.79,0.16,0.78,0.883097087,0.001534282,0.723875004,0.667761032,0.820701276,0.772163228,68.23517883,76.07225397,-7.83707514,-11.48538815,0.003585946
6,Ischemic Event,0.81,0.7,86.9,72.4,79,0.46,0.42,0.75,0.884254229,0.00418033,0.669015928,0.676578867,0.81352196,0.738786482,74.51034683,81.13395473,-6.6236079,-8.889514251,0.003049445
12,Bleeding Risk,0.84,0.79,79,85.8,82.3,0.71,0.01,0.95,0.879640336,0.003011169,0.683591312,0.685449584,0.797120307,0.773965136,66.44226377,69.64325021,-3.20098644,-4.817696234,0.00339396
9,Ischemic Event,0.88,0.67,82.6,77.3,79.9,0.44,0.43,0.89,0.855574797,0.004411898,0.687392845,0.616846863,0.800285436,0.791169828,71.1117532,76.01413384,-4.902380637,-6.893910524,0.002342508
7,Ischemic Event,0.87,0.68,87.2,80.3,83.6,0.83,0.69,0.67,0.889298768,0.004788971,0.73123216,0.605192656,0.781424595,0.795970812,68.56962278,73.94903354,-5.379410758,-7.845180621,0.003381316
2,Bleeding Risk,0.86,0.69,89.4,79,83.9,0.84,0.04,0.84,0.858294738,0.004404127,0.74545101,0.66792516,0.782378567,0.762474127,68.52510987,76.14751798,-7.622408105,-11.12352555,0.004795366
32,Ischemic Event,0.78,0.67,90.8,71.2,79.8,0.66,0.75,0.71,0.923825442,0.002295724,0.655373711,0.672242558,0.797280492,0.790847875,66.24721529,70.15429914,-3.907083848,-5.897732955,0.004153639
0,Ischemic Event,0.8,0.67,91.2,81.2,85.9,0.47,0.29,0.78,0.888891296,0.003252705,0.726621316,0.669094471,0.791917927,0.756927462,65.67578813,69.57868812,-3.902899994,-5.942677058,0.002215007
12,Bleeding Risk,0.85,0.71,82.2,72.2,76.9,0.92,0.15,0.85,0.895929105,0.003964994,0.667048243,0.617177734,0.817767421,0.713756738,70.7395804,75.81473206,-5.075151655,-7.174415831,0.002712201
5,Ischemic Event,0.92,0.71,81.7,77.7,79.6,0.96,0.99,0.91,0.892252902,0.003036597,0.707342201,0.659186562,0.802904773,0.703682293,67.76108833,72.5019467,-4.740858368,-6.996431854,0.002133794
35,Bleeding Risk,0.89,0.75,81.5,72.9,77,0.53,0.89,0.72,0.932829488,0.002899741,0.678798133,0.659397824,0.767093481,0.767925913,68.93994353,72.11710841,-3.17716488,-4.608598031,0.004347029
2,Bleeding Risk,0.92,0.68,91,77.8,83.9,0.14,0.45,0.93,0.879643354,0.002461366,0.715304762,0.693447226,0.758649928,0.737552513,73.12019544,78.44329681,-5.323101363,-7.279933172,0.001874642
6,Ischemic Event,0.83,0.74,79.1,82.7,80.9,0.24,0.26,0.89,0.92114531,0.002113055,0.659878835,0.676197711,0.802510185,0.789812738,73.31729422,78.6540927,-5.336798473,-7.279044501,0.003662898
24,Ischemic Event,0.87,0.71,89.8,73.9,81.1,0.97,0.66,0.73,0.876134413,0.001302728,0.727701076,0.672654124,0.798970933,0.704571724,68.16119507,75.18750673,-7.026311656,-10.30837509,0.003024373
37,Ischemic Event,0.86,0.84,84.8,76.6,80.5,0.62,0.41,0.86,0.915929065,0.001021433,0.685465133,0.627724624,0.814601912,0.702993626,68.63241623,76.30179515,-7.669378916,-11.17457222,0.001819882
9,Bleeding Risk,0.88,0.78,90.9,77.7,83.8,0.82,0.39,0.9,0.949381892,0.004291708,0.719818773,0.683642008,0.764514905,0.758012424,70.61862724,78.04068837,-7.42206113,-10.51006147,0.003089153
6,Bleeding Risk,0.85,0.78,91.6,84.3,87.8,0.98,0.79,0.69,0.864069927,0.001852629,0.691807301,0.654229911,0.808653723,0.716665709,67.43955693,74.11797132,-6.678414385,-9.90281474,0.003635079
37,Bleeding Risk,0.83,0.82,86.3,80.5,83.3,0.58,0.11,0.75,0.879082299,0.001412222,0.691282632,0.64603557,0.769304262,0.783233547,74.42707592,78.28972528,-3.862649358,-5.189844301,0.001453293
0,Bleeding Risk,0.88,0.78,82.5,71.6,76.7,0.46,0.97,0.87,0.859220439,0.00386123,0.665930369,0.69856124,0.791049957,0.732907744,69.59528755,75.42956234,-5.834274791,-8.383146326,0.003250621
7,Ischemic Event,0.88,0.75,87.2,76.5,81.5,0.99,0.68,0.94,0.887922188,0.002533677,0.666818378,0.621672493,0.847802486,0.758975391,71.75231155,75.47238254,-3.720070992,-5.184600902,0.004932196
22,Bleeding Risk,0.82,0.66,83.5,76.7,80,0.7,0.43,0.8,0.945979542,0.00448414,0.66734212,0.692345902,0.783453904,0.776328616,65.86784085,71.94134233,-6.07350148,-9.220738682,0.00241893
22,Ischemic Event,0.83,0.65,83.9,84.8,84.3,0.55,0.77,0.77,0.900891629,0.001151027,0.732100501,0.651737294,0.8292176,0.755167947,73.2979357,77.28007489,-3.982139189,-5.432812195,0.004945599
30,Bleeding Risk,0.87,0.71,82.5,79.7,81.1,0.36,0.92,0.88,0.88025846,0.004233137,0.665594607,0.669282267,0.750515566,0.744866065,69.5111472,74.70280199,-5.191654797,-7.46880897,0.003424603
35,Ischemic Event,0.84,0.83,83.8,76.8,80.1,0.38,0.33,0.75,0.946775041,0.001651993,0.743974209,0.696846393,0.767110959,0.794108937,70.92640579,74.47495752,-3.548551735,-5.003146142,0.002847863
4,Bleeding Risk,0.9,0.77,86.4,74.6,80.1,0.04,0.44,0.73,0.89191062,0.004622937,0.706459377,0.61544555,0.784154296,0.76306229,66.89608061,74.0130311,-7.116950488,-10.63881534,0.002611645
32,Bleeding Risk,0.84,0.81,88.7,78.9,83.5,0.04,0.34,0.71,0.867804092,0.001368499,0.717343881,0.667197059,0.768960377,0.719160836,69.08221108,72.71478756,-3.632576489,-5.258338481,0.002370876
11,Ischemic Event,0.83,0.74,92.3,84.1,88,0.89,0.54,0.73,0.876634231,0.001435104,0.729620756,0.620502855,0.827793141,0.729984549,69.79237256,73.7220113,-3.929638738,-5.630470199,0.003329284
16,Ischemic Event,0.81,0.74,86.8,74.6,80.2,0.44,0.9,0.7,0.892072005,0.002539364,0.661114541,0.646140962,0.769281056,0.772957646,69.19992192,77.12811176,-7.928189839,-11.45693466,0.001749129
31,Bleeding Risk,0.87,0.73,81.3,76.6,78.9,0.49,0.01,0.72,0.853006354,0.001758113,0.67944552,0.62385248,0.782851403,0.703320814,73.05830552,77.43642508,-4.378119552,-5.992637689,0.00285988
34,Ischemic Event,0.8,0.69,80.5,79.9,80.2,0.61,0.23,0.88,0.934014378,0.002022377,0.732786418,0.618329606,0.778659461,0.703184679,68.73780606,72.7350852,-3.99727914,-5.815255635,0.004469496
37,Bleeding Risk,0.82,0.67,89.7,77.5,83.2,0.03,0.51,0.82,0.927982326,0.003632298,0.67780493,0.61032986,0.785209055,0.757851184,66.07995489,71.11444922,-5.034494324,-7.618792011,0.004583468
12,Bleeding Risk,0.89,0.67,79,82.7,80.8,0.76,0.46,0.69,0.888930831,0.004822846,0.700262003,0.62583054,0.818726336,0.790262419,73.53220592,80.34975368,-6.817547762,-9.271512634,0.001686881
9,Bleeding Risk,0.83,0.79,84.4,85.2,84.8,0.87,0.38,0.81,0.93392459,0.001306121,0.668914754,0.6924388,0.837642567,0.790106234,66.68065169,70.86445919,-4.183807496,-6.27439503,0.002238711
14,Bleeding Risk,0.92,0.79,91.3,85.5,88.3,0.86,0.07,0.84,0.862655425,0.004295173,0.721158111,0.613666761,0.818505606,0.766165581,69.55430461,72.87721188,-3.322907272,-4.777428645,0.001186981
4,Ischemic Event,0.89,0.71,90.2,85.5,87.8,0.46,0.55,0.93,0.866151558,0.004456678,0.702737188,0.601274127,0.833999927,0.712794365,67.70848018,74.28521875,-6.576738562,-9.713315886,0.002869586
18,Bleeding Risk,0.86,0.73,79.2,81.6,80.4,0.19,0.27,0.93,0.88405529,0.004947961,0.681000915,0.67734189,0.755188965,0.790191947,69.03160761,75.31047453,-6.278866914,-9.095640579,0.001377827
31,Ischemic Event,0.79,0.74,85.5,85.2,85.3,0.03,0.79,0.69,0.918532418,0.001910026,0.722663973,0.635970201,0.819403492,0.723784374,73.73172407,81.6223476,-7.890623534,-10.70180256,0.004131305
14,Ischemic Event,0.84,0.78,91.4,80,85.3,0.48,0.08,0.69,0.919200589,0.003399587,0.651079941,0.669973112,0.844442696,0.723249582,66.796034,73.83260589,-7.036571883,-10.53441569,0.004069008
30,Bleeding Risk,0.87,0.83,89.5,79.6,84.3,0.96,0.47,0.86,0.923472545,0.0040597,0.727167723,0.61462207,0.826032148,0.720018649,73.32945388,78.7461936,-5.416739726,-7.38685404,0.003838291
2,Ischemic Event,0.84,0.83,81.5,80.1,80.8,0.41,0.9,0.67,0.90027508,0.00226373,0.667458826,0.650389683,0.828823252,0.749917607,71.1734073,78.65949605,-7.486088744,-10.51809802,0.002097579
33,Ischemic Event,0.84,0.75,82.1,80.7,81.4,0.63,0.33,0.68,0.928715645,0.001154838,0.676111726,0.621462662,0.803522312,0.71418536,72.70740414,75.92893611,-3.22153197,-4.430816927,0.004105275
11,Ischemic Event,0.92,0.81,89.4,76.2,82.3,0.32,0.82,0.71,0.897451622,0.00418133,0.749466849,0.610481191,0.786885372,0.735017764,67.32871133,70.73798867,-3.409277345,-5.063630771,0.004929382
7,Bleeding Risk,0.83,0.8,84.1,72.3,77.8,0.03,0.64,0.78,0.885620939,0.001762075,0.72701021,0.669911432,0.761489965,0.776660027,70.0322359,75.09169372,-5.059457825,-7.224469932,0.004759955
21,Ischemic Event,0.79,0.67,79.6,83.7,81.6,0.03,0.4,0.94,0.888195318,0.002597831,0.658426878,0.694648372,0.7810832,0.744336749,68.85055654,73.81370381,-4.963147265,-7.208579733,0.003510347
30,Bleeding Risk,0.91,0.82,79.7,79.1,79.4,0.88,0.6,0.9,0.86605337,0.001648961,0.682409544,0.669787961,0.821542474,0.749668285,65.98702465,70.30782297,-4.320798325,-6.547951431,0.002660351
32,Ischemic Event,0.88,0.8,90.3,73.1,80.8,0.58,0.56,0.88,0.934749428,0.004844555,0.726379996,0.61915651,0.843646026,0.712472014,65.36068043,71.98233805,-6.621657623,-10.13094965,0.004392121
19,Ischemic Event,0.79,0.78,86.2,82.9,84.5,0.89,0.46,0.87,0.922704006,0.001908083,0.729987924,0.672418742,0.839133703,0.791013492,71.33556692,79.01010833,-7.674541413,-10.75836605,0.002365417
34,Ischemic Event,0.83,0.78,79.2,82.2,80.7,0.81,0.13,0.78,0.886109526,0.003817557,0.745260325,0.615514432,0.799015049,0.708189122,73.08187126,78.827622,-5.745750742,-7.862073923,0.002938434
11,Bleeding Risk,0.85,0.74,87.7,77,82,1,0.08,0.79,0.900365973,0.002932891,0.736239831,0.605237346,0.804351341,0.737796462,70.49637216,78.10886506,-7.612492905,-10.79841795,0.002401803
11,Ischemic Event,0.85,0.83,80.9,75.6,78.2,0.34,0.23,0.94,0.88627787,0.004489747,0.733878777,0.6992256,0.793467848,0.791669329,68.93045749,74.22693314,-5.296475649,-7.683795875,0.001247561
5,Ischemic Event,0.81,0.81,85.6,81.2,83.3,0.59,0.57,0.86,0.907979868,0.004131968,0.70012709,0.684872078,0.766526414,0.732379786,70.88117743,77.98590627,-7.104728833,-10.02343512,0.002547288
14,Ischemic Event,0.8,0.83,81.1,71.9,76.2,0.3,0.19,0.94,0.868223572,0.001743645,0.681732615,0.694703239,0.813681771,0.712439764,72.00701061,78.16517332,-6.158162712,-8.552171045,0.003005139
33,Bleeding Risk,0.9,0.83,81.8,83.1,82.4,0.35,0.75,0.71,0.888319538,0.004182663,0.733987434,0.660003662,0.788751588,0.75020551,68.39518113,75.99728519,-7.60210406,-11.11497029,0.002652387
32,Bleeding Risk,0.89,0.76,88.2,76.1,81.7,0.76,0.75,0.91,0.881206498,0.004954512,0.720327133,0.644326247,0.754046242,0.783899238,67.57313035,72.17372032,-4.600589965,-6.808312624,0.003474957
16,Ischemic Event,0.82,0.69,86.7,84.5,85.6,0.61,0.51,0.68,0.897302594,0.004647138,0.689137892,0.679993468,0.776471367,0.764611762,71.75603259,77.7196353,-5.963602708,-8.310942639,0.001928663
10,Ischemic Event,0.89,0.76,87.9,72.9,79.7,0.53,0.14,0.74,0.89532822,0.00381066,0.738295725,0.65919623,0.817827277,0.756458849,65.49288281,71.22952813,-5.736645319,-8.759188895,0.002926469
8,Ischemic Event,0.89,0.65,87.2,78.6,82.7,0.41,0.67,0.85,0.915050572,0.002609164,0.687352861,0.673866688,0.796614022,0.708272643,67.92208498,75.20711575,-7.285030767,-10.72557,0.00397247
0,Ischemic Event,0.87,0.68,91.4,75.1,82.5,0.87,0.2,0.68,0.911673528,0.003159631,0.749544476,0.639041553,0.813709068,0.740757005,73.954037,78.87670218,-4.922665176,-6.656384662,0.002883342
6,Ischemic Event,0.86,0.72,86,82.9,84.4,0.83,0.73,0.78,0.884558661,0.003134679,0.699138334,0.675596221,0.83606906,0.752668838,68.10501011,74.63494005,-6.529929938,-9.58803167,0.004080214
37,Bleeding Risk,0.87,0.81,85.3,78.4,81.7,0.03,0.04,0.8,0.86454101,0.003816665,0.733876533,0.647500093,0.783319953,0.739743977,73.93972111,77.55157246,-3.611851349,-4.884859307,0.003898838
10,Ischemic Event,0.89,0.84,92.9,71.5,80.8,0.41,0.03,0.69,0.93938939,0.003053595,0.747891467,0.696329456,0.819310055,0.701811933,72.35237851,79.03453483,-6.682156322,-9.23557243,0.00258336
14,Bleeding Risk,0.89,0.81,89.4,76.6,82.5,0.01,0.61,0.95,0.938438318,0.002724588,0.710874146,0.68752009,0.772325649,0.733691682,72.09366994,76.66745183,-4.573781895,-6.344221204,0.004804277
20,Ischemic Event,0.84,0.81,82.6,83.9,83.2,0.05,0.9,0.77,0.920571023,0.00157851,0.680446262,0.695232325,0.81568123,0.713565304,66.15737539,73.16525361,-7.007878226,-10.59273918,0.003890946
6,Bleeding Risk,0.9,0.83,89.2,72.7,80.1,0.5,0.65,0.92,0.904527762,0.004044047,0.698621614,0.605597988,0.763720693,0.719036656,73.33192621,77.41813947,-4.086213256,-5.572215905,0.002866083
4,Ischemic Event,0.85,0.84,79.7,74.3,76.9,0.33,0.15,0.71,0.934187194,0.004189536,0.679672849,0.612068131,0.826035817,0.761830608,67.17187961,70.61358459,-3.441704989,-5.123728871,0.004085549
1,Bleeding Risk,0.86,0.74,80.1,77.5,78.8,0.53,0.66,0.67,0.942178924,0.001508994,0.72539855,0.693787285,0.809233857,0.762236474,66.67085072,73.0988448,-6.427994081,-9.641386022,0.003178201
17,Bleeding Risk,0.8,0.74,87.8,84.8,86.3,0.49,0.32,0.89,0.944921477,0.001052032,0.725045074,0.687183407,0.78212097,0.702418207,66.35285992,74.23136167,-7.878501753,-11.87364307,0.001271475
31,Bleeding Risk,0.84,0.83,81.4,81.2,81.3,0.38,0.83,0.79,0.855969493,0.004859086,0.710400777,0.64679305,0.752614017,0.7781767,70.39522606,77.64606215,-7.250836093,-10.30018156,0.004136322
31,Ischemic Event,0.79,0.84,87.1,81.1,84,0.31,0.17,0.85,0.915942217,0.002297942,0.663209363,0.645526868,0.812408799,0.736547116,68.88564154,74.92842886,-6.042787323,-8.772201561,0.001647926
16,Bleeding Risk,0.82,0.72,87.2,77.9,82.3,0.23,0.07,0.71,0.893797293,0.004608327,0.678762836,0.633762285,0.845456923,0.753642232,70.11503604,77.05371137,-6.938675332,-9.896130308,0.004573219
18,Ischemic Event,0.86,0.71,86,80.3,83.1,0.34,0.59,0.89,0.89152239,0.002488055,0.686940906,0.656114864,0.836337919,0.766215809,74.51973889,80.72476973,-6.205030838,-8.326694284,0.004395984
18,Ischemic Event,0.81,0.71,86.8,71.3,78.3,0.76,0.78,0.82,0.878140079,0.002043694,0.744615855,0.680948073,0.758442115,0.77848387,71.61230297,78.62458545,-7.01228248,-9.792008061,0.003859995
36,Bleeding Risk,0.8,0.66,80.5,83.8,82.1,0.61,0.19,0.75,0.942471472,0.001671954,0.653286819,0.625359406,0.779516486,0.748529727,66.92237309,74.52700118,-7.604628096,-11.36335689,0.002743463
