Prediction Window (Months),Task,AUROC,AUPRC,Sensitivity,Specificity,F1-Score,Lesion Complexity Score,Stent Type Score,AI Risk Prediction Score,Calibration Score,p-value,AUPRC (Ischemia),AUPRC (Bleeding,AUROC (Ischemia),AUROC (Bleeding),Standard Care EFS (%),AI-Driven EFS (%),Absolute Risk Reduction (ARR %),Relative Risk Reduction (RRR %),p-value
5,Bleeding Risk,0.9,0.83,89.8,80.1,84.7,0.52,0.78,0.86,0.865151846,0.003165311,0.693858385,0.634717509,0.81432336,0.728934129,69.60954238,75.43168535,-5.822142973,-8.364001219,0.003721457
11,Bleeding Risk,0.82,0.7,92,73.4,81.7,0.53,0.04,0.92,0.932699955,0.001115967,0.711720129,0.604431451,0.830947219,0.762869091,65.74295531,70.10692967,-4.363974367,-6.637934584,0.003419704
12,Ischemic Event,0.8,0.73,82.4,71.5,76.6,0.22,0.99,0.74,0.916164428,0.00413221,0.708296855,0.620248781,0.839824961,0.70862118,69.83807064,77.59763509,-7.759564453,-11.11079442,0.004872284
18,Ischemic Event,0.87,0.71,88.2,71.9,79.2,0.09,0.13,0.87,0.867709568,0.003962924,0.663801196,0.603264925,0.805614266,0.786153532,69.73359663,76.3163274,-6.582730767,-9.439826833,0.00364044
33,Ischemic Event,0.9,0.76,86.4,81.9,84.1,0.26,0.01,0.68,0.9263113,0.004962219,0.725360145,0.622286268,0.818259925,0.707501639,71.47009659,78.49021705,-7.020120464,-9.822458342,0.001754064
12,Bleeding Risk,0.87,0.73,86.9,80.9,83.8,0.47,0.53,0.93,0.915968455,0.004924804,0.723620305,0.610754104,0.760665156,0.721953264,67.06007287,70.68455386,-3.624480994,-5.404827104,0.003390865
34,Bleeding Risk,0.89,0.82,86.7,85.9,86.3,0.09,0.1,0.94,0.914919083,0.004649698,0.655864053,0.649495652,0.819507917,0.74832697,65.27896238,68.88502497,-3.606062594,-5.52408075,0.004532641
5,Ischemic Event,0.83,0.74,86.2,82.1,84.1,0,0.79,0.79,0.922492057,0.00135614,0.673107353,0.679746411,0.789649607,0.718730745,73.4255597,76.79318384,-3.367624147,-4.586446683,0.00245346
33,Bleeding Risk,0.84,0.67,88.4,84.6,86.5,0.17,0.82,0.67,0.876488046,0.003159607,0.736793336,0.68197191,0.776592527,0.771373366,72.42589432,78.47963803,-6.053743712,-8.358534982,0.004189308
22,Ischemic Event,0.85,0.79,84,72.8,78,0.34,0.66,0.73,0.882271073,0.004967389,0.694841221,0.692198005,0.839072484,0.758215156,72.61722379,79.23062887,-6.613405079,-9.107212771,0.003133054
10,Bleeding Risk,0.87,0.66,81,80.1,80.5,0.08,0.03,0.94,0.940840871,0.003401895,0.683020758,0.662486157,0.823354394,0.729852436,69.52956446,72.74348583,-3.213921368,-4.622380988,0.001789221
19,Bleeding Risk,0.8,0.77,82.3,81.9,82.1,0.39,0.69,0.83,0.882856944,0.004397336,0.71505007,0.616979755,0.777756315,0.754910729,71.83894486,77.80881006,-5.969865199,-8.310068043,0.001767863
34,Ischemic Event,0.8,0.68,88.7,77.6,82.8,0.72,0.26,0.87,0.916417207,0.003080751,0.70297646,0.641472326,0.840768089,0.75936504,66.80552943,74.48159594,-7.676066513,-11.49016643,0.003711967
30,Ischemic Event,0.78,0.84,82.2,84,83.1,0.58,0.46,0.89,0.852492298,0.002206156,0.684123299,0.605162603,0.810911901,0.718918289,67.21279507,72.86015223,-5.647357162,-8.402205497,0.001355129
12,Bleeding Risk,0.84,0.69,90.5,82.4,86.3,0.86,0.15,0.74,0.873364584,0.00332645,0.704966676,0.601483676,0.783769175,0.759439877,68.09428677,75.24003481,-7.145748037,-10.49390246,0.002478507
34,Bleeding Risk,0.79,0.67,79.2,78.5,78.8,0.99,0.99,0.87,0.915157075,0.003193249,0.736241786,0.649612641,0.791316769,0.730450982,71.06048404,75.72239457,-4.661910525,-6.560482366,0.001080624
17,Ischemic Event,0.88,0.82,81.2,72.6,76.7,0.65,0.19,0.82,0.942339232,0.004601614,0.7150038,0.661870348,0.806930709,0.76409784,72.71486267,79.62576896,-6.910906289,-9.504117913,0.00271193
9,Bleeding Risk,0.84,0.7,79.2,80.7,79.9,0.64,0.18,0.77,0.887125258,0.002598975,0.654234438,0.648575634,0.826999574,0.75171049,73.32521555,76.47085795,-3.145642407,-4.289987262,0.002306627
3,Bleeding Risk,0.86,0.75,81.3,71.5,76.1,0.56,0.26,0.81,0.942626335,0.002702694,0.661918183,0.671452183,0.792455139,0.795738139,69.26294095,75.962932,-6.699991049,-9.673269655,0.001504556
31,Ischemic Event,0.87,0.84,87.2,82.5,84.8,0.05,0.66,0.69,0.854146738,0.002246764,0.665457563,0.669340233,0.837392135,0.744928093,74.17716115,81.68990059,-7.51273944,-10.12810321,0.004666687
6,Bleeding Risk,0.88,0.83,80.4,83.8,82.1,0.21,0.93,0.92,0.885239921,0.001020103,0.716359177,0.644106966,0.823891238,0.774302585,66.63289038,73.32423787,-6.691347489,-10.04210901,0.00337803
21,Ischemic Event,0.85,0.7,86.5,71.9,78.5,0.2,0.52,0.86,0.881859245,0.002720556,0.706447482,0.602854469,0.843674268,0.707690578,73.34359198,78.58078345,-5.237191469,-7.140625824,0.00393512
8,Bleeding Risk,0.78,0.69,89,79.1,83.8,0.06,0.45,0.82,0.934818421,0.004890707,0.661104865,0.652366217,0.764704316,0.741566871,68.25369005,74.202854,-5.94916395,-8.716252477,0.004418311
6,Bleeding Risk,0.84,0.8,88.5,80.5,84.3,0.76,0.34,0.93,0.887749202,0.003894536,0.67774188,0.675820522,0.813908131,0.747460871,67.35177063,72.32512019,-4.973349568,-7.38414079,0.004804453
33,Ischemic Event,0.83,0.69,90.8,74.8,82,0.89,0.27,0.93,0.856954513,0.004465363,0.69341446,0.650931827,0.752898003,0.740960069,65.67150104,71.06649336,-5.39499232,-8.215119548,0.004774192
8,Bleeding Risk,0.82,0.77,82.9,76.5,79.6,0.34,0.73,0.83,0.895841567,0.001615063,0.694443398,0.667223786,0.847765508,0.78738488,74.03783311,77.15780116,-3.119968044,-4.21401858,0.00414625
15,Bleeding Risk,0.83,0.72,83.1,85.8,84.4,0.8,0.89,0.89,0.901521391,0.002104076,0.713907934,0.67481575,0.824222584,0.702770324,71.80698407,75.10350766,-3.296523589,-4.590811926,0.003369661
7,Ischemic Event,0.91,0.77,79.6,77.1,78.3,0.35,0.66,0.76,0.925428093,0.002688861,0.73139712,0.623969757,0.770773274,0.7597271,69.04618813,76.64477103,-7.598582893,-11.00507225,0.001536926
10,Ischemic Event,0.88,0.68,86.2,77.4,81.6,0.66,0.04,0.85,0.946585125,0.002137207,0.661074986,0.628878077,0.844919106,0.705719404,66.79972775,73.51553219,-6.715804432,-10.05364042,0.004856834
6,Ischemic Event,0.79,0.68,87.7,79.6,83.5,0.27,0.13,0.87,0.878336194,0.001019685,0.728315119,0.671891693,0.797416842,0.769387198,70.28998633,75.21734732,-4.927360985,-7.010046868,0.004423015
10,Bleeding Risk,0.8,0.69,90.4,85.1,87.7,0.91,0.61,0.72,0.940726368,0.003271331,0.744247886,0.694321522,0.83861729,0.731602732,67.44180098,74.45489861,-7.013097632,-10.39874014,0.002951929
7,Bleeding Risk,0.82,0.78,80.4,84,82.2,0.64,0.66,0.94,0.90639679,0.001993623,0.690109821,0.682944406,0.774371133,0.748900309,74.07874586,81.6030485,-7.52430264,-10.15716796,0.001028581
37,Bleeding Risk,0.8,0.81,81.4,71.7,76.2,0.59,0.52,0.86,0.936171013,0.004519687,0.681428488,0.653188824,0.786892572,0.790552745,65.76235327,71.6513208,-5.888967527,-8.954922131,0.002117523
15,Bleeding Risk,0.86,0.67,80.2,71.3,75.5,0.25,0.3,0.79,0.879098726,0.004378914,0.728853151,0.688688162,0.754447786,0.745346039,65.89119728,70.12315693,-4.231959658,-6.422647991,0.003940521
6,Ischemic Event,0.87,0.72,79.6,81.8,80.7,0.13,0.53,0.89,0.897730841,0.004085252,0.721827051,0.664748112,0.782815867,0.779582624,72.08731665,77.64039998,-5.553083333,-7.70327374,0.004601982
5,Bleeding Risk,0.8,0.68,84.5,73.4,78.6,0.4,0.43,0.77,0.945019984,0.004440816,0.685984077,0.668575262,0.775234555,0.736061452,73.44100613,80.95302122,-7.51201508,-10.22863857,0.00390661
9,Bleeding Risk,0.8,0.68,90.7,79.9,85,0.2,0,0.73,0.93665999,0.002898647,0.746760945,0.662403351,0.836796937,0.760264332,73.82503369,79.42826756,-5.603233871,-7.589883256,0.001272155
2,Bleeding Risk,0.89,0.71,88.2,75,81.1,0.37,0.86,0.86,0.913571998,0.001970798,0.660062243,0.634086525,0.789008196,0.780334441,70.39390047,77.97763047,-7.583729994,-10.77327715,0.001025362
6,Ischemic Event,0.85,0.74,90,83.3,86.5,0.88,0.25,0.94,0.90206373,0.002636309,0.659540122,0.688723061,0.817578097,0.727754485,71.19957577,75.29082195,-4.091246179,-5.746166511,0.003755531
3,Bleeding Risk,0.82,0.75,79,72.9,75.8,0.46,0.01,0.73,0.897155211,0.001202159,0.675109527,0.64294809,0.845285923,0.715693498,72.72042257,76.88339655,-4.162973981,-5.724628424,0.003326099
33,Ischemic Event,0.8,0.83,89.1,78.9,83.7,0.83,0.39,0.7,0.949775483,0.004754827,0.667444856,0.613053528,0.844978329,0.712343431,69.06725469,72.1191297,-3.051875006,-4.418700322,0.001435848
2,Bleeding Risk,0.84,0.74,80.8,81.9,81.3,0.85,0.35,0.92,0.874552123,0.001058415,0.697544431,0.675516759,0.751189145,0.788506381,71.38642216,78.92962558,-7.543203427,-10.56672011,0.001989835
8,Ischemic Event,0.78,0.84,81.2,81.1,81.1,0.09,0.85,0.73,0.916053149,0.003482603,0.67818471,0.667565585,0.773048077,0.782123689,70.81907364,75.57768654,-4.758612893,-6.719394435,0.004066732
3,Ischemic Event,0.91,0.67,79.1,76.1,77.6,0.39,0.73,0.87,0.936378024,0.004083633,0.676424722,0.636961136,0.825506405,0.723685394,71.84357149,77.30161693,-5.458045443,-7.597124321,0.004842377
3,Bleeding Risk,0.79,0.83,80.9,78.1,79.5,0.03,0.48,0.83,0.861192221,0.002395704,0.652696238,0.696199771,0.832981692,0.776355557,65.68176083,69.29635067,-3.614589834,-5.503186559,0.001778823
19,Bleeding Risk,0.85,0.79,82.1,72.2,76.8,0.22,0.97,0.74,0.943672412,0.001242673,0.729627253,0.676054078,0.781160706,0.765441394,70.08322215,76.30410165,-6.2208795,-8.876417649,0.00245808
4,Bleeding Risk,0.86,0.71,82.1,73.1,77.3,0.55,0.86,0.83,0.861156589,0.003863202,0.737288667,0.653285963,0.804276904,0.732230717,66.61461436,71.73547802,-5.120863669,-7.687297627,0.00118887
20,Bleeding Risk,0.87,0.74,87.6,73.4,79.9,0.94,0.65,0.94,0.918136632,0.002725847,0.73897919,0.666812804,0.837968346,0.724475426,66.72237679,73.21516732,-6.492790522,-9.73105401,0.002852367
6,Bleeding Risk,0.82,0.73,91.7,80,85.5,0.37,0.81,0.68,0.910836798,0.004707254,0.663617967,0.625260791,0.765923295,0.736034247,70.01898056,73.35627819,-3.337297632,-4.766275666,0.003718714
30,Bleeding Risk,0.9,0.72,83.1,78.4,80.7,0.83,0.27,0.82,0.908982395,0.003574957,0.681892398,0.620087369,0.806553351,0.715518409,66.35484717,71.34748506,-4.992637884,-7.524149472,0.003326582
30,Ischemic Event,0.86,0.7,81.7,85.2,83.4,0.18,0.71,0.95,0.940448865,0.001426052,0.724332647,0.664887672,0.814515131,0.752500499,72.21193816,75.39783864,-3.185900475,-4.411875039,0.003647402
7,Bleeding Risk,0.87,0.83,82.7,78.7,80.7,0.81,0.1,0.92,0.867935483,0.003330481,0.659586545,0.693062737,0.810379048,0.746727441,74.80332128,78.63616184,-3.832840556,-5.123890879,0.003671019
37,Bleeding Risk,0.83,0.81,81.6,74.2,77.7,0.99,0.43,0.77,0.912178678,0.001032693,0.738343838,0.640425635,0.798615494,0.725620083,73.66549222,81.28863051,-7.623138291,-10.34831651,0.003185199
3,Bleeding Risk,0.91,0.67,88.8,77.9,83,0.5,0.45,0.65,0.93443599,0.004979424,0.699970617,0.637644496,0.753768692,0.727668286,66.28716188,71.87712362,-5.589961746,-8.432947781,0.003465996
20,Ischemic Event,0.88,0.74,88.1,80.9,84.3,0.87,0.22,0.81,0.866711563,0.001060405,0.715766621,0.630548364,0.819021879,0.732101616,67.46376946,71.85590552,-4.392136062,-6.510362668,0.001289254
1,Bleeding Risk,0.78,0.69,90,82,85.8,0.2,0.14,0.74,0.926704347,0.001158247,0.668111456,0.688422999,0.78781513,0.743527662,65.13370231,72.21137915,-7.077676835,-10.86638189,0.003515251
37,Ischemic Event,0.89,0.85,84.1,86,85,0.65,0.08,0.92,0.923013052,0.00459866,0.703660654,0.64631885,0.792520534,0.789753154,72.67044241,79.25925311,-6.588810701,-9.066699586,0.003413797
18,Ischemic Event,0.8,0.65,85.5,72.6,78.5,0.41,0.5,0.78,0.898130076,0.001035935,0.664857987,0.624271798,0.84198643,0.781167393,70.77674137,74.7389124,-3.96217103,-5.598125815,0.004153587
7,Bleeding Risk,0.82,0.73,89.4,82.4,85.8,0.37,0.63,0.7,0.858901243,0.001097803,0.729998045,0.649309423,0.786111985,0.735411179,70.87300285,75.09998862,-4.226985776,-5.964169157,0.001678879
3,Ischemic Event,0.8,0.81,89.8,78.8,83.9,0.77,0.29,0.83,0.91655211,0.00184798,0.655018918,0.690794991,0.772684017,0.76647782,67.12237247,75.00025146,-7.877878991,-11.73659199,0.003296123
12,Ischemic Event,0.82,0.67,81.6,80.8,81.2,0.08,0.39,0.66,0.881682751,0.001749717,0.663382958,0.676768181,0.812677371,0.792896212,65.91380127,69.14690022,-3.233098944,-4.90504095,0.002109679
11,Bleeding Risk,0.86,0.79,87.5,71.6,78.8,0.38,0.52,0.93,0.893832922,0.001886706,0.687261743,0.621583875,0.786537645,0.779210356,67.22498511,72.46956667,-5.244581559,-7.801536216,0.003711281
6,Bleeding Risk,0.78,0.74,84.4,74.2,79,0.59,0.83,0.8,0.858863108,0.003406839,0.735008385,0.696485548,0.790166811,0.785637043,73.85073799,77.88661332,-4.035875332,-5.464908601,0.003701254
37,Bleeding Risk,0.92,0.69,90.6,80.1,85,0.64,0.01,0.94,0.906770625,0.002256197,0.684353546,0.67402333,0.75810796,0.775208249,68.83179509,75.36266996,-6.530874875,-9.488165849,0.003670067
35,Ischemic Event,0.91,0.77,91.9,76,83.2,0.98,0.31,0.74,0.906834944,0.001757106,0.666912349,0.67482148,0.845555955,0.798010872,66.65659673,74.55467539,-7.898078656,-11.84890775,0.002682526
6,Ischemic Event,0.82,0.66,79.5,80.6,80,0.74,0.53,0.91,0.936663984,0.001467784,0.684165183,0.681628252,0.826157775,0.772963275,73.44616807,78.57518453,-5.129016462,-6.98336836,0.003560892
10,Bleeding Risk,0.86,0.67,86.6,77.4,81.7,0.58,0.95,0.92,0.920763513,0.001503509,0.718360833,0.62700605,0.76389329,0.745813772,68.54471362,72.54726408,-4.002550458,-5.839327713,0.001065578
33,Bleeding Risk,0.81,0.7,83.7,73.5,78.3,0.1,0.37,0.82,0.925406969,0.001334826,0.686851126,0.608177764,0.840611919,0.724864509,68.48656065,72.42885863,-3.94229798,-5.756308892,0.003732864
34,Ischemic Event,0.81,0.8,89.1,78,83.2,0.77,0.77,0.88,0.854836824,0.002969859,0.65034023,0.692969217,0.806532988,0.753536055,73.9583749,78.73509157,-4.776716672,-6.458655532,0.00403279
0,Ischemic Event,0.8,0.74,87.2,77.2,81.9,0.28,0.56,0.94,0.876193393,0.004962973,0.683071753,0.689795945,0.786346803,0.718686446,72.63675699,76.38625648,-3.749499492,-5.161986365,0.00372473
22,Ischemic Event,0.9,0.68,91.2,82.3,86.5,0.1,0.15,0.67,0.937574873,0.002324749,0.703227869,0.664853999,0.849061814,0.714883916,68.86889845,73.90167364,-5.03277519,-7.307761999,0.003446307
9,Ischemic Event,0.85,0.84,80.7,72.5,76.4,0.74,0.22,0.76,0.89380898,0.00361591,0.662343655,0.670059485,0.806028139,0.796540722,65.41399109,72.10652448,-6.692533383,-10.23104274,0.004775051
6,Ischemic Event,0.81,0.79,79.2,80,79.6,0.43,0.12,0.8,0.863631806,0.003668081,0.717921311,0.652309645,0.808246806,0.731495699,65.96293142,73.85547319,-7.892541773,-11.96511678,0.00268903
4,Bleeding Risk,0.85,0.69,89.7,77.1,82.9,0.49,0.17,0.72,0.85426696,0.002596529,0.656597971,0.611205582,0.840737546,0.76785185,72.92549113,78.03040929,-5.10491815,-7.000183435,0.001031012
35,Bleeding Risk,0.81,0.7,83.3,83.3,83.3,0.36,0.04,0.8,0.853779721,0.003630889,0.712455197,0.686222082,0.808228398,0.728161145,72.57029956,75.62362422,-3.053324662,-4.207402589,0.004871288
34,Bleeding Risk,0.92,0.77,81.4,84.4,82.9,0.41,0.53,0.67,0.8790148,0.001095554,0.671708593,0.61741737,0.753320143,0.714655637,68.71189841,72.65954057,-3.947642167,-5.745208993,0.004500557
1,Ischemic Event,0.83,0.8,88.4,74.7,81,0.44,0.54,0.87,0.943305443,0.002075332,0.676716477,0.627617571,0.779690632,0.734640056,65.3676323,71.72345552,-6.35582322,-9.723196323,0.002022861
12,Ischemic Event,0.92,0.66,83.3,83.4,83.3,0.15,0.01,0.8,0.933721661,0.003097069,0.720634338,0.628063805,0.82387163,0.735067304,65.92392798,69.91688049,-3.992952508,-6.056909275,0.00261722
33,Ischemic Event,0.84,0.79,89,75.5,81.7,0.53,0.52,0.83,0.90790864,0.00383095,0.738111136,0.667814968,0.78499627,0.711758291,70.0974077,74.75083535,-4.653427654,-6.638516041,0.002025714
19,Bleeding Risk,0.88,0.68,81,73.9,77.3,0.01,0.54,0.86,0.864641796,0.002019736,0.651819046,0.611859184,0.771428627,0.701926257,66.83446187,73.45479249,-6.620330625,-9.905564345,0.001049468
6,Bleeding Risk,0.9,0.7,83.9,80.2,82,0.51,0.46,0.74,0.87949215,0.001692842,0.669792254,0.609674288,0.833936945,0.774496656,73.47628585,76.65494233,-3.178656475,-4.326098466,0.003401285
22,Bleeding Risk,0.84,0.66,83.1,78.1,80.5,0.48,0.43,0.77,0.866621206,0.001582264,0.654796158,0.620934379,0.830510443,0.714273339,69.18108654,75.92718392,-6.746097386,-9.751360847,0.003904142
23,Bleeding Risk,0.8,0.8,79.4,80,79.7,0.49,0.82,0.7,0.912676907,0.004606274,0.703677368,0.667455313,0.81468044,0.753064577,68.69443279,75.90028542,-7.205852637,-10.48971852,0.003955484
32,Ischemic Event,0.87,0.68,89.1,78.1,83.2,0.35,0.98,0.75,0.928790139,0.001608493,0.685412713,0.651252488,0.783814032,0.761744862,70.40383444,75.85701336,-5.453178921,-7.745570911,0.002924699
6,Bleeding Risk,0.86,0.66,91.7,76.5,83.4,0.76,0.11,0.86,0.88732915,0.004219943,0.667140317,0.652458891,0.77175782,0.729623715,72.28118704,75.85778688,-3.576599837,-4.948175291,0.004181755
36,Ischemic Event,0.81,0.67,87.9,78.3,82.8,0.65,0.95,0.92,0.866970348,0.002429258,0.652246604,0.690147778,0.793970786,0.735269839,72.91669502,77.01369332,-4.096998297,-5.618738337,0.003778074
13,Ischemic Event,0.89,0.66,84.8,81.2,83,0.86,0.39,0.7,0.896297082,0.00168818,0.748405957,0.693391455,0.841435698,0.787653267,74.21625803,81.28649604,-7.070238007,-9.526535283,0.002640295
11,Bleeding Risk,0.81,0.76,92.6,78.4,84.9,0.36,0.03,0.84,0.866166742,0.0032458,0.668479654,0.673766904,0.827764361,0.702779168,68.9313198,74.57374712,-5.64242732,-8.185578539,0.004071754
16,Ischemic Event,0.81,0.66,91.8,71.6,80.5,0.14,1,0.82,0.869811661,0.004757181,0.746036994,0.690184166,0.806949677,0.782231295,74.04254841,78.61496673,-4.572418318,-6.175392955,0.001484135
4,Ischemic Event,0.83,0.68,91.3,83.6,87.3,0.73,0.1,0.75,0.859159854,0.001042276,0.664185315,0.644002237,0.814336558,0.773569607,68.56520814,76.12564897,-7.560440829,-11.02664315,0.001809999
16,Ischemic Event,0.86,0.78,79.6,83.5,81.5,0.75,0.42,0.75,0.850632798,0.004189158,0.749185601,0.669617806,0.751496069,0.797850085,68.41702221,73.66071651,-5.243694307,-7.664312386,0.003182457
30,Ischemic Event,0.83,0.73,84.1,83.5,83.8,0.64,0.82,0.92,0.931336402,0.003926388,0.660684965,0.699150871,0.789424475,0.754651806,65.49096212,71.11384992,-5.622887794,-8.585746203,0.00492183
6,Bleeding Risk,0.78,0.8,85.4,74.3,79.5,0.66,0.7,0.69,0.94032538,0.003254675,0.666433653,0.627090923,0.83026522,0.758098145,71.79400999,74.81501257,-3.021002579,-4.207875531,0.00485144
30,Bleeding Risk,0.87,0.71,82.2,78.5,80.3,0.59,0.28,0.75,0.924476404,0.004831852,0.725626778,0.688138509,0.800902502,0.779501661,65.28051341,71.22346173,-5.942948321,-9.103709531,0.002244838
7,Ischemic Event,0.9,0.68,90.5,76.5,82.9,0.4,0.17,0.93,0.904881288,0.004202958,0.724148468,0.650568799,0.766767795,0.794788353,65.55060452,71.64896605,-6.098361531,-9.303288011,0.003172291
12,Bleeding Risk,0.85,0.84,90.8,77.8,83.8,0.72,0.21,0.82,0.900796505,0.001638526,0.702399625,0.655306134,0.801625592,0.783404515,67.66355362,73.31308998,-5.64953636,-8.349452633,0.001489651
12,Bleeding Risk,0.8,0.79,85,74.8,79.6,0.08,0.28,0.78,0.876337239,0.001623371,0.698670373,0.690832124,0.792471361,0.742984833,74.61946637,81.59792066,-6.978454283,-9.352056001,0.00327988
3,Ischemic Event,0.79,0.71,84.2,72.8,78.1,0.22,0.01,0.66,0.861337428,0.004592254,0.748696968,0.65378303,0.798147954,0.716392467,66.64530393,71.01468314,-4.369379206,-6.556169675,0.004524145
31,Bleeding Risk,0.87,0.81,86.2,73.3,79.2,0.93,0.89,0.78,0.947086929,0.003775971,0.704557216,0.645169438,0.807951642,0.758706601,72.45473146,78.7554831,-6.300751632,-8.696121709,0.001544816
7,Ischemic Event,0.83,0.73,80.7,79.1,79.9,0.11,0.72,0.94,0.861444109,0.004090095,0.749172587,0.657994328,0.822191302,0.760119697,68.51924597,74.94343481,-6.424188838,-9.375743628,0.001587653
7,Ischemic Event,0.83,0.67,88.3,82,85,0.42,1,0.9,0.915889063,0.003752203,0.652354958,0.610763783,0.775908402,0.72299639,66.63395779,70.63511594,-4.00115815,-6.004683322,0.004979263
18,Ischemic Event,0.8,0.66,86.9,73.4,79.6,0.81,0.68,0.69,0.897012589,0.004726868,0.701883206,0.624087372,0.798988944,0.746029237,67.9725064,74.51950173,-6.546995325,-9.63182862,0.002713941
31,Bleeding Risk,0.86,0.81,85.5,72.3,78.3,0.95,0.55,0.69,0.884159577,0.002649732,0.66208055,0.617546988,0.842467171,0.79151843,69.89804281,77.46161579,-7.563572979,-10.82086518,0.001396878
3,Ischemic Event,0.86,0.75,81,79.3,80.1,0.44,0.06,0.71,0.852961401,0.003788246,0.723263694,0.692569333,0.816071424,0.700883863,70.38816802,76.1363944,-5.748226378,-8.166466807,0.00456939
7,Ischemic Event,0.86,0.78,83,75.6,79.1,0.02,1,0.79,0.943432117,0.003124126,0.697056223,0.614669287,0.770436231,0.744630722,73.44318675,76.813938,-3.370751251,-4.589603746,0.001073231
8,Bleeding Risk,0.85,0.72,81.5,76.8,79.1,0.24,0.18,0.82,0.925988763,0.002499605,0.664315051,0.626362548,0.802854839,0.795199714,68.72665913,72.07865479,-3.351995659,-4.877285906,0.003828935
12,Ischemic Event,0.89,0.71,80.5,78.6,79.5,0.68,0.36,0.95,0.873493328,0.002444624,0.737522579,0.682608749,0.8226661,0.727095345,66.15213171,71.31216065,-5.160028944,-7.800245904,0.004062268
12,Ischemic Event,0.88,0.81,81.1,73.7,77.2,0.89,0.1,0.75,0.893147021,0.004739107,0.662319266,0.699528784,0.778266373,0.739110058,67.50311241,72.78980431,-5.286691903,-7.831775032,0.001449165
3,Bleeding Risk,0.84,0.7,83.8,80.2,82,0.6,0.72,0.77,0.921734317,0.002672777,0.725391417,0.611604054,0.763031768,0.701857859,70.93917239,78.20495755,-7.265785156,-10.24227505,0.002098144
4,Bleeding Risk,0.85,0.67,81.9,84.7,83.3,0.35,0.51,0.8,0.920462684,0.001672277,0.670793455,0.643829762,0.822667084,0.732840861,73.18972283,78.69125659,-5.50153376,-7.516811851,0.004677784
6,Bleeding Risk,0.9,0.81,84.3,73.5,78.5,0.64,0.91,0.75,0.949396445,0.001606204,0.667228625,0.672827061,0.763362126,0.735006616,67.97565809,72.09205811,-4.116400015,-6.055697187,0.001360983
23,Bleeding Risk,0.83,0.67,82.4,85.3,83.8,0.92,0.64,0.92,0.856503029,0.00421702,0.665593295,0.698846808,0.791719957,0.716839874,66.19335998,72.80394615,-6.61058617,-9.986781411,0.002957117
13,Ischemic Event,0.9,0.69,86,83.3,84.6,0.69,0.04,0.94,0.922337538,0.001542566,0.745376439,0.645213963,0.823677391,0.767100861,65.86203345,69.73863824,-3.876604791,-5.885947622,0.004170654
